Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
149,4,4205,210.466954744732,-3.205265815364832,SER,0.39898632750376,496.3019,0.0046,359.7527,0.0019,11.9133,0.0127,17.9209,0.0010,0.7442,0.0027,0.3042,0.0002,73.0456,0.0211,496.3019,0.0046,359.7527,0.0019,11.7183,0.0081,17.2742,0.0007,0.8822,0.0017,0.3042,0.0002,73.0456,0.0211,496.3019,0.0046,359.7527,0.0019,11.5323,0.0100,16.9886,0.0007,1.0139,0.0021,0.3042,0.0002,73.0456,0.0211,496.3019,0.0046,359.7527,0.0019,11.3309,0.0165,16.7812,0.0012,1.1564,0.0036,0.3042,0.0002,73.0456,0.0211
149,2,3677,210.4450919949291,-3.174171328079091,SER,0.39898632750376,796.2416,0.0093,786.9741,0.0080,12.2701,0.0186,18.3867,0.0017,0.5354,0.0024,0.8368,0.0009,64.8943,0.2866,796.2416,0.0093,786.9741,0.0080,11.7737,0.0135,17.7603,0.0013,0.6923,0.0016,0.8368,0.0009,64.8943,0.2866,796.2416,0.0093,786.9741,0.0080,11.3001,0.0186,17.4767,0.0021,0.8420,0.0026,0.8368,0.0009,64.8943,0.2866,796.2416,0.0093,786.9741,0.0080,10.7874,0.0296,17.3287,0.0025,1.0041,0.0045,0.8368,0.0009,64.8943,0.2866
149,3,4093,210.4624352454958,-3.189836695762009,PSF,0.39898632750376,553.3170,0.0152,567.0185,0.0070,16.2183,0.0371,18.4584,0.0021,0.8112,0.0038,0.3935,0.0005,-74.3634,0.0645,553.3170,0.0152,567.0185,0.0070,15.9435,0.0277,18.1672,0.0019,0.8915,0.0024,0.3935,0.0005,-74.3634,0.0645,553.3170,0.0152,567.0185,0.0070,15.6813,0.0425,18.0660,0.0027,0.9680,0.0042,0.3935,0.0005,-74.3634,0.0645,553.3170,0.0152,567.0185,0.0070,15.3975,0.0687,17.9897,0.0043,1.0509,0.0071,0.3935,0.0005,-74.3634,0.0645
149,1,3434,210.4362564194164,-3.156001730929726,SER,0.39898632750376,917.7476,0.0017,1037.0726,0.0051,27.7953,0.0214,17.0018,0.0007,0.7855,0.0014,0.2641,0.0001,-10.7628,0.0097,917.7476,0.0017,1037.0726,0.0051,25.5089,0.0143,16.2154,0.0005,0.9659,0.0009,0.2641,0.0001,-10.7628,0.0097,917.7476,0.0017,1037.0726,0.0051,23.3273,0.0145,15.8537,0.0005,1.1380,0.0011,0.2641,0.0001,-10.7628,0.0097,917.7476,0.0017,1037.0726,0.0051,20.9657,0.0220,15.6029,0.0008,1.3243,0.0017,0.2641,0.0001,-10.7628,0.0097
151,2,1753,210.9746131166839,26.36004322520999,SER,0.513515398706857,765.5430,0.0052,505.3803,0.0099,20.1963,0.0217,17.6634,0.0012,0.6351,0.0021,0.2660,0.0002,-27.3090,0.0226,765.5430,0.0052,505.3803,0.0099,19.0219,0.0156,16.9815,0.0008,0.7705,0.0013,0.2660,0.0002,-27.3090,0.0226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,765.5430,0.0052,505.3803,0.0099,16.6882,0.0339,16.4445,0.0018,1.0395,0.0040,0.2660,0.0002,-27.3090,0.0226
151,3,1897,210.9835914026334,26.37231145817395,SER,0.513515398706857,655.0794,0.0021,674.0134,0.0021,12.5291,0.0362,17.3734,0.0019,2.9126,0.0109,0.5271,0.0007,48.0157,0.0597,655.0794,0.0021,674.0134,0.0021,11.3264,0.0231,16.6861,0.0011,3.2704,0.0065,0.5271,0.0007,48.0157,0.0597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,655.0794,0.0021,674.0134,0.0021,8.9366,0.0485,16.1829,0.0029,3.9813,0.0196,0.5271,0.0007,48.0157,0.0597
151,1,1700,210.9720324163159,26.36683525719871,REX,0.513515398706857,797.3444,0.0054,598.6522,0.0058,6.2379,0.0120,18.2231,0.0017,0.9757,0.0047,0.9168,0.0014,14.9301,0.7744,797.3444,0.0054,598.6522,0.0058,5.8187,0.0107,17.7622,0.0019,1.1422,0.0049,0.9168,0.0014,14.9301,0.7744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,797.3444,0.0054,598.6522,0.0058,4.9858,0.0238,17.5226,0.0038,1.4729,0.0135,0.9168,0.0014,14.9301,0.7744
151,4,5748,210.9934452293335,26.39356584573962,DUP,0.513515398706857,533.8633,0.0035,966.1937,0.0072,27.6275,0.0313,16.6612,0.0011,0.9792,0.0019,0.3750,0.0002,25.6717,0.0236,533.8633,0.0035,966.1937,0.0072,26.4499,0.0218,15.9580,0.0007,1.2641,0.0014,0.3750,0.0002,25.6717,0.0236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.8633,0.0035,966.1937,0.0072,24.1100,0.0590,15.4382,0.0019,1.8304,0.0044,0.3750,0.0002,25.6717,0.0236
152,2,113,211.1886959504434,24.19283421747403,SER,0.505685832649597,792.4393,0.0053,819.8257,0.0028,12.7522,0.0277,17.6925,0.0016,1.6562,0.0059,0.3229,0.0004,63.1345,0.0410,792.4393,0.0053,819.8257,0.0028,12.1248,0.0232,17.1089,0.0015,1.9251,0.0055,0.3229,0.0004,63.1345,0.0410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,792.4393,0.0053,819.8257,0.0028,10.8782,0.0551,16.7005,0.0032,2.4595,0.0148,0.3229,0.0004,63.1345,0.0410
152,3,407,211.2030494512003,24.18118515912951,PSF,0.505685832649597,612.9165,0.0015,658.8990,0.0019,8.7069,0.0113,16.8908,0.0009,1.8665,0.0041,0.6938,0.0005,37.4367,0.0703,612.9165,0.0015,658.8990,0.0019,9.0386,0.0106,16.0626,0.0008,2.4092,0.0037,0.6938,0.0005,37.4367,0.0703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.9165,0.0015,658.8990,0.0019,9.6976,0.0281,15.4272,0.0016,3.4876,0.0100,0.6938,0.0005,37.4367,0.0703
152,4,662,211.2175401345374,24.17235869590111,SER,0.505685832649597,430.9273,0.0143,538.5401,0.0091,12296.8520,2054.4283,15.3180,0.0751,*17.6410*,*0.4176*,0.2501,0.0008,-84.6665,0.0853,430.9273,0.0143,538.5401,0.0091,11103.4791,1559.7466,14.7929,0.0633,*16.7166*,*0.3188*,0.2501,0.0008,-84.6665,0.0853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,430.9273,0.0143,538.5401,0.0091,8732.2528,1932.5334,14.4449,0.1104,*14.8797*,*0.4944*,0.2501,0.0008,-84.6665,0.0853
152,1,5125,211.1789376181356,24.18595482555581,REX,0.505685832649597,914.9497,0.0325,725.3247,0.0368,8.8920,0.1263,20.0708,0.0120,1.0590,0.0258,0.8753,0.0059,28.5950,2.8647,914.9497,0.0325,725.3247,0.0368,8.5569,0.1718,19.7906,0.0168,1.5445,0.0472,0.8753,0.0059,28.5950,2.8647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,914.9497,0.0325,725.3247,0.0368,7.8910,0.4764,19.7124,0.0407,2.5092,0.1429,0.8753,0.0059,28.5950,2.8647
154,3,2541,212.8613899081116,-29.67362339446398,SER,0.446971117162005,578.6253,0.0024,355.4516,0.0024,20.1406,0.0735,16.6687,0.0032,1.6664,0.0063,0.6756,0.0005,42.8015,0.0847,578.6253,0.0024,355.4516,0.0024,20.8405,0.0316,15.7786,0.0012,2.2016,0.0025,0.6756,0.0005,42.8015,0.0847,578.6253,0.0024,355.4516,0.0024,21.5083,0.0538,15.4010,0.0019,2.7122,0.0041,0.6756,0.0005,42.8015,0.0847,578.6253,0.0024,355.4516,0.0024,22.2312,0.1080,15.1345,0.0034,3.2650,0.0086,0.6756,0.0005,42.8015,0.0847
154,4,2540,212.8613665823259,-29.63580712305456,SER,0.446971117162005,578.3589,0.0055,875.2750,0.0083,30.4770,0.0279,15.9842,0.0010,0.6370,0.0014,0.6445,0.0002,-11.5216,0.0374,578.3589,0.0055,875.2750,0.0083,30.5355,0.0124,15.3718,0.0004,0.8390,0.0005,0.6445,0.0002,-11.5216,0.0374,578.3589,0.0055,875.2750,0.0083,30.5914,0.0238,15.1262,0.0008,1.0318,0.0011,0.6445,0.0002,-11.5216,0.0374,578.3589,0.0055,875.2750,0.0083,30.6519,0.0460,14.9533,0.0016,1.2405,0.0022,0.6445,0.0002,-11.5216,0.0374
154,1,1762,212.8342709724443,-29.63712962986024,PSF,0.446971117162005,901.6337,0.0070,861.5599,0.0079,6.5798,0.0211,18.7497,0.0034,0.6195,0.0068,0.8699,0.0014,28.8198,0.5207,901.6337,0.0070,861.5599,0.0079,6.6801,0.0095,18.3164,0.0014,0.6424,0.0024,0.8699,0.0014,28.8198,0.5207,901.6337,0.0070,861.5599,0.0079,6.7758,0.0167,18.1652,0.0034,0.6642,0.0045,0.8699,0.0014,28.8198,0.5207,901.6337,0.0070,861.5599,0.0079,6.8794,0.0325,18.0339,0.0052,0.6879,0.0097,0.8699,0.0014,28.8198,0.5207
154,2,2273,212.852047584767,-29.65098627284609,PSF,0.446971117162005,702.7662,0.0072,650.9121,0.0091,37.2406,0.1792,16.7232,0.0038,1.8010,0.0080,0.5073,0.0005,38.8819,0.0647,702.7662,0.0072,650.9121,0.0091,37.6665,0.0729,16.2843,0.0015,1.9207,0.0032,0.5073,0.0005,38.8819,0.0647,702.7662,0.0072,650.9121,0.0091,38.0728,0.1445,16.1208,0.0030,2.0348,0.0062,0.5073,0.0005,38.8819,0.0647,702.7662,0.0072,650.9121,0.0091,38.5127,0.2882,16.0034,0.0061,2.1584,0.0124,0.5073,0.0005,38.8819,0.0647
155,2,2007,213.2258035175576,23.3377822835228,EXP,0.477075388864354,704.4992,0.0032,771.6159,0.0047,4.2899,0.0060,18.5498,0.0013,0.9843,0.0073,0.4832,0.0010,-11.7061,0.1097,704.4992,0.0032,771.6159,0.0047,4.3174,0.0056,18.3206,0.0015,1.0135,0.0063,0.4832,0.0010,-11.7061,0.1097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,704.4992,0.0032,771.6159,0.0047,4.3722,0.0134,18.2095,0.0031,1.0713,0.0159,0.4832,0.0010,-11.7061,0.1097
155,3,2073,213.2293041745812,23.33653703430425,EXP,0.477075388864354,660.3235,0.0095,755.6017,0.0088,3.0806,0.0243,19.7027,0.0057,2.6303,0.0772,0.6417,0.0063,85.3808,0.6767,660.3235,0.0095,755.6017,0.0088,3.3407,0.0330,19.4886,0.0074,2.8249,0.0806,0.6417,0.0063,85.3808,0.6767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,660.3235,0.0095,755.6017,0.0088,3.8575,0.0965,19.3499,0.0182,3.2117,0.2300,0.6417,0.0063,85.3808,0.6767
155,1,1824,213.2155820397195,23.33220155204234,SER,0.477075388864354,834.6242,0.0108,697.9309,0.0114,21.9795,0.0470,17.9115,0.0018,1.0247,0.0038,0.2316,0.0003,-43.2712,0.0310,834.6242,0.0108,697.9309,0.0114,21.8630,0.0448,17.4676,0.0019,1.2175,0.0037,0.2316,0.0003,-43.2712,0.0310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,834.6242,0.0108,697.9309,0.0114,21.6315,0.1141,17.1794,0.0040,1.6005,0.0099,0.2316,0.0003,-43.2712,0.0310
155,4,2213,213.2378299669402,23.31804334397334,SER,0.477075388864354,553.8595,0.0045,503.5196,0.0036,7.7469,0.0144,17.8461,0.0015,1.2775,0.0047,0.7065,0.0010,58.0473,0.1587,553.8595,0.0045,503.5196,0.0036,7.3299,0.0100,17.2319,0.0011,1.2979,0.0032,0.7065,0.0010,58.0473,0.1587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.8595,0.0045,503.5196,0.0036,6.5013,0.0181,16.8356,0.0021,1.3384,0.0070,0.7065,0.0010,58.0473,0.1587
156,3,5533,215.1641808360584,26.86332001788377,DUP,19.8287251236079,595.2168,0.0134,757.6128,0.0134,4.3523,0.0136,17.5132,0.0153,0.5659,0.0081,0.9462,0.0019,20.0942,2.1381,595.2168,0.0134,757.6128,0.0134,4.4135,0.0095,16.4038,0.0090,0.6161,0.0054,0.9462,0.0019,20.0942,2.1381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.2168,0.0134,757.6128,0.0134,4.5350,0.0166,15.8163,0.0203,0.7157,0.0113,0.9462,0.0019,20.0942,2.1381
156,1,4012,215.1428099418681,26.84385013969821,SER,19.8287251236079,857.4623,0.0316,490.3039,0.0547,19.3228,0.1925,17.1601,0.0091,0.9863,0.0127,0.5755,0.0023,-21.0907,0.4269,857.4623,0.0316,490.3039,0.0547,19.6913,0.1597,16.5672,0.0076,1.1252,0.0096,0.5755,0.0023,-21.0907,0.4269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,857.4623,0.0316,490.3039,0.0547,20.4235,0.3942,16.1526,0.0164,1.4013,0.0240,0.5755,0.0023,-21.0907,0.4269
156,4,4584,215.1702238065393,26.85853773486611,DEV,19.8287251236079,595.3815,0.0185,757.5024,0.0152,64.6027,0.3716,14.2432,0.0044,2.4961,0.0171,0.8920,0.0012,67.8886,0.5022,595.3815,0.0185,757.5024,0.0152,60.8860,0.2620,13.5936,0.0034,2.5628,0.0123,0.8920,0.0012,67.8886,0.5022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.3815,0.0185,757.5024,0.0152,53.5011,0.4300,13.1268,0.0062,2.6954,0.0265,0.8920,0.0012,67.8886,0.5022
157,1,2929,215.4999678224083,28.86918226815317,SER,0.394419049911245,754.9829,0.0180,724.7296,0.0217,38.6656,0.1088,16.9344,0.0024,1.1438,0.0039,0.8155,0.0011,-29.1688,0.3042,754.9829,0.0180,724.7296,0.0217,39.5687,0.1229,16.3813,0.0027,1.4042,0.0043,0.8155,0.0011,-29.1688,0.3042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.9829,0.0180,724.7296,0.0217,41.3631,0.3400,16.0341,0.0065,1.9215,0.0124,0.8155,0.0011,-29.1688,0.3042
157,3,2974,215.5025057406916,28.863960761391,SER,0.394419049911245,724.4845,0.0216,653.0438,0.0196,33.9885,0.0455,17.7094,0.0013,0.5933,0.0026,*0.0928*,*0.0002*,47.8626,0.0120,724.4845,0.0216,653.0438,0.0196,33.3050,0.0534,17.3098,0.0018,0.7855,0.0029,*0.0928*,*0.0002*,47.8626,0.0120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,724.4845,0.0216,653.0438,0.0196,31.9470,0.1446,17.0100,0.0037,1.1672,0.0088,*0.0928*,*0.0002*,47.8626,0.0120
157,4,3233,215.5173209036256,28.86660178776914,REX,0.394419049911245,546.3278,0.0039,689.0239,0.0036,3.0160,0.0070,18.5475,0.0015,1.4094,0.0158,0.7354,0.0023,84.1999,0.3527,546.3278,0.0039,689.0239,0.0036,3.1694,0.0071,18.3691,0.0022,1.5521,0.0150,0.7354,0.0023,84.1999,0.3527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546.3278,0.0039,689.0239,0.0036,3.4741,0.0204,18.1774,0.0048,1.8356,0.0394,0.7354,0.0023,84.1999,0.3527
158,4,610,216.5532729623645,29.69492654057706,SER,0.450125514858502,599.7594,0.0028,337.4924,0.0047,21.8810,0.0152,16.2533,0.0006,0.9217,0.0012,0.5116,0.0002,-8.5678,0.0272,599.7594,0.0028,337.4924,0.0047,22.1395,0.0193,15.5064,0.0008,1.4243,0.0016,0.5116,0.0002,-8.5678,0.0272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.7594,0.0028,337.4924,0.0047,22.6532,0.0534,14.9247,0.0016,2.4230,0.0048,0.5116,0.0002,-8.5678,0.0272
158,1,328,216.5356359016363,29.72669130498612,SER,0.450125514858502,810.1305,0.0069,773.6271,0.0093,15.5424,0.0299,17.1345,0.0016,1.3008,0.0032,0.7622,0.0006,-11.3660,0.1659,810.1305,0.0069,773.6271,0.0093,15.9139,0.0251,16.6295,0.0015,1.3041,0.0024,0.7622,0.0006,-11.3660,0.1659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.1305,0.0069,773.6271,0.0093,16.6519,0.0617,16.2740,0.0032,1.3106,0.0056,0.7622,0.0006,-11.3660,0.1659
158,3,525,216.5487054032538,29.71449333721601,REX,0.450125514858502,654.3783,0.0190,605.8638,0.0239,21.0916,0.0796,17.9985,0.0034,0.9712,0.0052,0.7796,0.0014,35.0405,0.4099,654.3783,0.0190,605.8638,0.0239,21.0702,0.0714,17.4236,0.0034,1.0707,0.0044,0.7796,0.0014,35.0405,0.4099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.3783,0.0190,605.8638,0.0239,21.0278,0.1617,16.9964,0.0066,1.2684,0.0109,0.7796,0.0014,35.0405,0.4099
158,2,473,216.5451448858078,29.74552186279333,EXP,0.450125514858502,696.7065,0.0266,1032.4515,0.0326,16.0137,0.0810,18.0881,0.0049,0.8479,0.0068,0.8070,0.0020,-20.7128,0.6738,696.7065,0.0266,1032.4515,0.0326,16.0509,0.0639,17.5306,0.0040,0.9501,0.0049,0.8070,0.0020,-20.7128,0.6738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.7065,0.0266,1032.4515,0.0326,16.1247,0.1368,17.1801,0.0073,1.1530,0.0120,0.8070,0.0020,-20.7128,0.6738
159,2,2187,219.221051338999,12.13901051400059,SER,0.675560761871677,907.2357,0.0046,380.8804,0.0071,16.9631,0.0442,17.1325,0.0020,1.5653,0.0050,0.5741,0.0007,-28.4105,0.0826,907.2357,0.0046,380.8804,0.0071,17.0516,0.0262,16.4814,0.0013,1.6248,0.0028,0.5741,0.0007,-28.4105,0.0826,907.2357,0.0046,380.8804,0.0071,17.1361,0.0374,16.1929,0.0021,1.6816,0.0038,0.5741,0.0007,-28.4105,0.0826,907.2357,0.0046,380.8804,0.0071,17.2276,0.0654,15.9885,0.0028,1.7430,0.0069,0.5741,0.0007,-28.4105,0.0826
159,1,2183,219.2209261720926,12.16126139104753,DEV,0.675560761871677,908.8956,0.0027,686.6822,0.0022,32.6258,0.0831,15.9467,0.0017,2.3576,0.0050,0.7455,0.0005,-54.4361,0.0789,908.8956,0.0027,686.6822,0.0022,36.1443,0.0584,15.0588,0.0010,2.9634,0.0033,0.7455,0.0005,-54.4361,0.0789,908.8956,0.0027,686.6822,0.0022,39.5014,0.1007,14.6542,0.0016,3.5415,0.0051,0.7455,0.0005,-54.4361,0.0789,908.8956,0.0027,686.6822,0.0022,43.1355,0.1689,14.3912,0.0022,4.1673,0.0085,0.7455,0.0005,-54.4361,0.0789
159,3,5319,219.2428588429306,12.16787348845842,DUP,0.675560761871677,613.9470,0.0020,777.4355,0.0044,25.8339,0.0188,16.1480,0.0007,0.8907,0.0013,0.3598,0.0001,14.2959,0.0129,613.9470,0.0020,777.4355,0.0044,25.8049,0.0134,15.3074,0.0005,1.2764,0.0009,0.3598,0.0001,14.2959,0.0129,613.9470,0.0020,777.4355,0.0044,25.7772,0.0206,14.9106,0.0008,1.6445,0.0015,0.3598,0.0001,14.2959,0.0129,613.9470,0.0020,777.4355,0.0044,25.7472,0.0338,14.6520,0.0009,2.0429,0.0025,0.3598,0.0001,14.2959,0.0129
159,4,3116,219.2652855248565,12.17632928967613,SER,0.675560761871677,313.1553,0.0041,893.5401,0.0042,1.1865,0.0254,18.1363,0.0127,*19.9950*,*0.7066*,0.8286,0.0050,-10.4408,0.9305,313.1553,0.0041,893.5401,0.0042,1.9294,0.0290,17.5931,0.0102,*17.8422*,*0.5304*,0.8286,0.0050,-10.4408,0.9305,313.1553,0.0041,893.5401,0.0042,2.6382,0.0563,16.9958,0.0100,*15.7880*,*0.4149*,0.8286,0.0050,-10.4408,0.9305,313.1553,0.0041,893.5401,0.0042,3.4055,0.0896,17.0772,0.0114,*13.5644*,*0.4036*,0.8286,0.0050,-10.4408,0.9305
160,3,553,219.7153122101575,9.046957064626492,REX,0.642772114763251,598.7460,0.0018,735.1161,0.0018,6.3725,0.0078,16.9286,0.0008,1.9063,0.0042,0.9858,0.0006,-9.6115,1.6527,598.7460,0.0018,735.1161,0.0018,6.0887,0.0053,16.3358,0.0006,1.8237,0.0026,0.9858,0.0006,-9.6115,1.6527,598.7460,0.0018,735.1161,0.0018,5.8179,0.0055,16.1054,0.0007,1.7448,0.0025,0.9858,0.0006,-9.6115,1.6527,598.7460,0.0018,735.1161,0.0018,5.5247,0.0083,15.9550,0.0011,1.6594,0.0041,0.9858,0.0006,-9.6115,1.6527
160,1,35,219.6912603223076,9.04091980277455,SER,0.642772114763251,925.5664,0.0045,652.3549,0.0038,5.8455,0.0386,18.0732,0.0033,4.0641,0.0308,0.5556,0.0018,-80.1167,0.1544,925.5664,0.0045,652.3549,0.0038,6.6603,0.0303,17.5254,0.0025,3.9393,0.0202,0.5556,0.0018,-80.1167,0.1544,925.5664,0.0045,652.3549,0.0038,7.4377,0.0499,17.3457,0.0035,3.8201,0.0223,0.5556,0.0018,-80.1167,0.1544,925.5664,0.0045,652.3549,0.0038,8.2793,0.0808,17.1026,0.0053,3.6912,0.0355,0.5556,0.0018,-80.1167,0.1544
160,2,159,219.6972295133376,9.03095727003908,SER,0.642772114763251,853.1140,0.0020,509.1393,0.0023,5.5472,0.0260,17.0368,0.0031,*19.9999*,*0.1958*,0.4946,0.0012,82.7472,0.0949,853.1140,0.0020,509.1393,0.0023,3.7181,0.0173,16.2070,0.0025,*16.3193*,*0.1283*,0.4946,0.0012,82.7472,0.0949,853.1140,0.0020,509.1393,0.0023,1.9728,0.0092,16.0450,0.0033,*12.8075*,*0.1493*,0.4946,0.0012,82.7472,0.0949,853.1140,0.0020,509.1393,0.0023,*0.0836*,*0.0031*,16.1919,0.0080,9.0060,0.2409,0.4946,0.0012,82.7472,0.0949
160,4,900,219.7307285148444,9.055148947980484,SER,0.642772114763251,389.8720,0.0039,847.7355,0.0032,10.9904,0.0097,17.1043,0.0008,0.8044,0.0018,0.7846,0.0004,50.8575,0.1137,389.8720,0.0039,847.7355,0.0032,10.9386,0.0075,16.7188,0.0008,0.8917,0.0010,0.7846,0.0004,50.8575,0.1137,389.8720,0.0039,847.7355,0.0032,10.8892,0.0112,16.5177,0.0010,0.9749,0.0017,0.7846,0.0004,50.8575,0.1137,389.8720,0.0039,847.7355,0.0032,10.8357,0.0178,16.4707,0.0016,1.0650,0.0030,0.7846,0.0004,50.8575,0.1137
162,4,402,222.7341134985892,21.73695668393236,SER,0.456033594500779,369.5476,0.0021,531.2964,0.0020,244.0008,4.3500,15.5838,0.0077,9.9548,0.0482,0.5925,0.0007,-53.7135,0.0657,369.5476,0.0021,531.2964,0.0020,264.1949,3.3845,14.8256,0.0054,*11.2019*,*0.0369*,0.5925,0.0007,-53.7135,0.0657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.5476,0.0021,531.2964,0.0020,304.3206,8.3618,14.2884,0.0104,*13.6799*,*0.0887*,0.5925,0.0007,-53.7135,0.0657
162,2,5097,222.698087709932,21.75550980625253,EXP,0.456033594500779,829.4769,0.0327,786.2138,0.0241,13.1510,0.0648,19.0511,0.0045,0.7852,0.0070,0.7185,0.0020,87.4561,0.4645,829.4769,0.0327,786.2138,0.0241,12.9758,0.0641,18.7452,0.0049,0.8702,0.0073,0.7185,0.0020,87.4561,0.4645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,829.4769,0.0327,786.2138,0.0241,12.6278,0.1603,18.5774,0.0116,1.0390,0.0206,0.7185,0.0020,87.4561,0.4645
162,1,4783,222.6836429206116,21.75444834306291,SER,0.456033594500779,1013.6578,0.0024,771.4402,0.0027,2.4171,0.0071,18.5499,0.0016,2.8208,0.0262,0.6814,0.0022,-32.1671,0.2618,1013.6578,0.0024,771.4402,0.0027,2.6830,0.0065,18.0921,0.0014,2.6648,0.0177,0.6814,0.0022,-32.1671,0.2618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1013.6578,0.0024,771.4402,0.0027,3.2112,0.0163,17.7554,0.0032,2.3548,0.0388,0.6814,0.0022,-32.1671,0.2618
162,3,6200,222.7211992797918,21.74704962514413,DUP,0.456033594500779,534.5895,0.0041,669.9742,0.0026,14.1769,0.0143,16.9312,0.0009,1.1586,0.0021,0.5333,0.0003,88.3219,0.0404,534.5895,0.0041,669.9742,0.0026,13.5345,0.0114,16.2370,0.0007,1.4260,0.0019,0.5333,0.0003,88.3219,0.0404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.5895,0.0041,669.9742,0.0026,12.2581,0.0241,15.7320,0.0014,1.9574,0.0048,0.5333,0.0003,88.3219,0.0404
164,1,5684,226.257393613647,8.709469189893905,REX,0.540580442442224,890.0229,0.0028,476.8565,0.0026,14.6275,0.0111,16.3561,0.0006,1.3320,0.0015,0.9434,0.0004,72.4225,0.2989,890.0229,0.0028,476.8565,0.0026,14.4870,0.0072,15.8105,0.0005,1.4363,0.0010,0.9434,0.0004,72.4225,0.2989,890.0229,0.0028,476.8565,0.0026,14.3530,0.0095,15.5944,0.0008,1.5357,0.0013,0.9434,0.0004,72.4225,0.2989,890.0229,0.0028,476.8565,0.0026,14.2079,0.0157,15.4040,0.0008,1.6434,0.0021,0.9434,0.0004,72.4225,0.2989
164,2,211,226.2709126721782,8.731861193811778,DEV,0.540580442442224,706.4758,0.0038,784.6589,0.0068,16.1665,0.0733,18.5223,0.0035,1.6922,0.0142,0.2598,0.0007,-28.3747,0.0562,706.4758,0.0038,784.6589,0.0068,14.7062,0.0485,17.7645,0.0023,2.4875,0.0111,0.2598,0.0007,-28.3747,0.0562,706.4758,0.0038,784.6589,0.0068,13.3129,0.0599,17.3289,0.0030,3.2465,0.0192,0.2598,0.0007,-28.3747,0.0562,706.4758,0.0038,784.6589,0.0068,11.8046,0.0972,17.2025,0.0041,4.0680,0.0315,0.2598,0.0007,-28.3747,0.0562
