Group,Gal,ID,ra,dec,type,CHI2NU,XC_g,e_XC_g,YC_g,e_YC_g,RE_g,e_RE_g,MAG_g,e_MAG_g,n_g,e_n_g,AR_g,e_AR_g,PA_g,e_PA_g,XC_r,e_XC_r,YC_r,e_YC_r,RE_r,e_RE_r,MAG_r,e_MAG_r,n_r,e_n_r,AR_r,e_AR_r,PA_r,e_PA_r,XC_i,e_XC_i,YC_i,e_YC_i,RE_i,e_RE_i,MAG_i,e_MAG_i,n_i,e_n_i,AR_i,e_AR_i,PA_i,e_PA_i,XC_z,e_XC_z,YC_z,e_YC_z,RE_z,e_RE_z,MAG_z,e_MAG_z,n_z,e_n_z,AR_z,e_AR_z,PA_z,e_PA_z
234,4,2880,66.431885041347,-64.46400266056607,SER,0.678363784164879,588.7078,0.0039,639.5425,0.0032,7.0728,0.0119,18.4783,0.0013,1.0356,0.0035,0.7764,0.0009,-51.3091,0.1765,588.7078,0.0039,639.5425,0.0032,7.3560,0.0093,18.1972,0.0011,1.0169,0.0019,0.7764,0.0009,-51.3091,0.1765,588.7078,0.0039,639.5425,0.0032,7.6262,0.0161,18.1215,0.0024,0.9990,0.0035,0.7764,0.0009,-51.3091,0.1765,588.7078,0.0039,639.5425,0.0032,7.9187,0.0264,18.0205,0.0034,0.9796,0.0063,0.7764,0.0009,-51.3091,0.1765
234,5,3970,66.46432422712171,-64.4736664545824,SER,0.678363784164879,396.7472,0.0072,506.8365,0.0055,9.4139,0.0439,18.7651,0.0034,1.6804,0.0103,0.6835,0.0015,-66.5257,0.2135,396.7472,0.0072,506.8365,0.0055,9.8806,0.0359,18.4252,0.0028,1.8151,0.0076,0.6835,0.0015,-66.5257,0.2135,396.7472,0.0072,506.8365,0.0055,10.3260,0.0659,18.2698,0.0050,1.9436,0.0132,0.6835,0.0015,-66.5257,0.2135,396.7472,0.0072,506.8365,0.0055,10.8081,0.1080,18.1526,0.0075,2.0828,0.0219,0.6835,0.0015,-66.5257,0.2135
235,4,10060,66.75788923904496,-49.1245573541696,DUP,2.02398643307026,535.3642,0.0012,617.0502,0.0014,27.9646,0.0763,15.7576,0.0014,4.9840,0.0093,0.6724,0.0003,10.1145,0.0391,535.3642,0.0012,617.0502,0.0014,25.6700,0.0493,14.9044,0.0010,4.9660,0.0060,0.6724,0.0003,10.1145,0.0391,535.3642,0.0012,617.0502,0.0014,23.4808,0.0440,14.5621,0.0010,4.9489,0.0058,0.6724,0.0003,10.1145,0.0391,535.3642,0.0012,617.0502,0.0014,21.1109,0.0664,14.3546,0.0016,4.9304,0.0090,0.6724,0.0003,10.1145,0.0391
235,5,8148,66.77262982968402,-49.11473712347369,SER,2.02398643307026,407.1009,0.0016,749.3087,0.0008,14.3452,0.0090,15.5292,0.0004,2.0113,0.0016,0.4784,0.0001,77.0194,0.0130,407.1009,0.0016,749.3087,0.0008,14.4472,0.0055,14.8720,0.0003,1.9173,0.0009,0.4784,0.0001,77.0194,0.0130,407.1009,0.0016,749.3087,0.0008,14.5445,0.0066,14.6780,0.0004,1.8276,0.0009,0.4784,0.0001,77.0194,0.0130,407.1009,0.0016,749.3087,0.0008,14.6498,0.0112,14.4511,0.0005,1.7305,0.0015,0.4784,0.0001,77.0194,0.0130
235,1,6575,66.71578600950266,-49.11614529629508,REX,2.02398643307026,913.7438,0.0042,732.6036,0.0045,11.1825,0.0154,16.9969,0.0012,1.0916,0.0024,0.9483,0.0007,5.4165,0.5946,913.7438,0.0042,732.6036,0.0045,11.0889,0.0101,16.6266,0.0008,1.2310,0.0015,0.9483,0.0007,5.4165,0.5946,913.7438,0.0042,732.6036,0.0045,10.9997,0.0168,16.4760,0.0014,1.3639,0.0026,0.9483,0.0007,5.4165,0.5946,913.7438,0.0042,732.6036,0.0045,10.9030,0.0286,16.3962,0.0022,1.5078,0.0045,0.9483,0.0007,5.4165,0.5946
235,2,6922,66.72834628857257,-49.1176649251292,SER,2.02398643307026,801.1436,0.0159,711.9071,0.0123,13.1281,0.1183,18.6296,0.0068,1.8116,0.0191,0.6933,0.0023,-86.7440,0.3818,801.1436,0.0159,711.9071,0.0123,12.6818,0.0703,18.3611,0.0045,1.8495,0.0112,0.6933,0.0023,-86.7440,0.3818,801.1436,0.0159,711.9071,0.0123,12.2560,0.1173,18.2549,0.0080,1.8857,0.0195,0.6933,0.0023,-86.7440,0.3818,801.1436,0.0159,711.9071,0.0123,11.7950,0.2062,18.2401,0.0139,1.9249,0.0345,0.6933,0.0023,-86.7440,0.3818
235,3,10927,66.73140597687143,-49.12506145178234,SER,2.02398643307026,773.5778,0.0030,610.4314,0.0024,12.5010,0.0365,16.9046,0.0018,2.8752,0.0080,0.6733,0.0007,-66.2703,0.0913,773.5778,0.0030,610.4314,0.0024,13.4963,0.0251,16.5174,0.0012,3.0509,0.0051,0.6733,0.0007,-66.2703,0.0913,773.5778,0.0030,610.4314,0.0024,14.4459,0.0450,16.3009,0.0019,3.2187,0.0075,0.6733,0.0007,-66.2703,0.0913,773.5778,0.0030,610.4314,0.0024,15.4738,0.0763,16.1456,0.0029,3.4002,0.0128,0.6733,0.0007,-66.2703,0.0913
236,1,5222,69.2653149436005,-46.70667876176086,EXP,0.604531607230023,956.8945,0.0033,441.9734,0.0036,11.3696,0.0095,17.3602,0.0008,0.8269,0.0016,0.9148,0.0005,22.4639,0.2478,956.8945,0.0033,441.9734,0.0036,11.0925,0.0061,16.7490,0.0005,0.9154,0.0010,0.9148,0.0005,22.4639,0.2478,956.8945,0.0033,441.9734,0.0036,10.8282,0.0078,16.4930,0.0008,0.9999,0.0013,0.9148,0.0005,22.4639,0.2478,956.8945,0.0033,441.9734,0.0036,10.5420,0.0128,16.3330,0.0010,1.0913,0.0022,0.9148,0.0005,22.4639,0.2478
236,5,6641,69.31889408980804,-46.68418047490785,SER,0.604531607230023,452.2193,0.0026,752.0829,0.0012,26.0566,0.0076,15.7183,0.0003,0.7897,0.0006,0.3983,0.0001,-83.4864,0.0070,452.2193,0.0026,752.0829,0.0012,25.5733,0.0047,15.0087,0.0002,1.0060,0.0004,0.3983,0.0001,-83.4864,0.0070,452.2193,0.0026,752.0829,0.0012,25.1122,0.0062,14.6879,0.0003,1.2124,0.0005,0.3983,0.0001,-83.4864,0.0070,452.2193,0.0026,752.0829,0.0012,24.6130,0.0105,14.4355,0.0003,1.4358,0.0008,0.3983,0.0001,-83.4864,0.0070
236,3,6034,69.29654182797566,-46.6852071748319,PSF,0.604531607230023,663.1267,0.0034,737.5062,0.0037,0.6442,0.0238,19.0502,0.0119,*20.0000*,*0.5565*,0.6899,0.0039,-72.1660,0.4350,663.1267,0.0034,737.5062,0.0037,12.2847,0.7325,18.0870,0.0178,*17.9844*,*0.4711*,0.6899,0.0039,-72.1660,0.4350,663.1267,0.0034,737.5062,0.0037,23.3914,1.4366,17.9310,0.0191,*16.0612*,*0.3982*,0.6899,0.0039,-72.1660,0.4350,663.1267,0.0034,737.5062,0.0037,35.4144,2.1989,17.7042,0.0217,*13.9793*,*0.3352*,0.6899,0.0039,-72.1660,0.4350
236,2,5508,69.27603373592217,-46.6978590063849,SER,0.604531607230023,856.1168,0.0068,563.4205,0.0075,17.8043,0.0337,18.0812,0.0019,0.8180,0.0030,0.5218,0.0005,-42.1176,0.0679,856.1168,0.0068,563.4205,0.0075,17.7613,0.0240,17.4670,0.0013,1.0890,0.0021,0.5218,0.0005,-42.1176,0.0679,856.1168,0.0068,563.4205,0.0075,17.7203,0.0384,17.1759,0.0021,1.3475,0.0035,0.5218,0.0005,-42.1176,0.0679,856.1168,0.0068,563.4205,0.0075,17.6759,0.0634,17.0213,0.0028,1.6273,0.0058,0.5218,0.0005,-42.1176,0.0679
236,4,6490,69.31406448948452,-46.67005421537799,SER,0.604531607230023,498.2742,0.0032,945.9786,0.0040,11.0285,0.0155,17.6555,0.0012,1.1435,0.0029,0.6616,0.0005,39.8897,0.0820,498.2742,0.0032,945.9786,0.0040,10.6157,0.0097,17.3139,0.0008,1.1360,0.0018,0.6616,0.0005,39.8897,0.0820,498.2742,0.0032,945.9786,0.0040,10.2218,0.0127,17.2081,0.0014,1.1289,0.0024,0.6616,0.0005,39.8897,0.0820,498.2742,0.0032,945.9786,0.0040,9.7954,0.0216,17.1180,0.0018,1.1212,0.0040,0.6616,0.0005,39.8897,0.0820
270,4,10312,61.54860082846632,-36.9374787358167,SER,0.605800785184517,655.9765,0.0012,585.7523,0.0014,25.1009,0.0513,16.6037,0.0012,2.5472,0.0042,0.7608,0.0003,-5.3792,0.0516,655.9765,0.0012,585.7523,0.0014,31.0539,0.0405,15.6714,0.0007,3.7289,0.0030,0.7608,0.0003,-5.3792,0.0516,655.9765,0.0012,585.7523,0.0014,36.7340,0.0753,15.2520,0.0010,4.8564,0.0048,0.7608,0.0003,-5.3792,0.0516,655.9765,0.0012,585.7523,0.0014,42.8826,0.1247,14.9743,0.0013,6.0770,0.0080,0.7608,0.0003,-5.3792,0.0516
270,5,10626,61.55777105343421,-36.91883347910601,PSF,0.605800785184517,555.0817,0.0136,841.8684,0.0118,*0.2694*,*1.4031*,19.6867,0.0024,1.1661,10.9585,0.6569,0.9969,41.1092,30.2187,555.0817,0.0136,841.8684,0.0118,*0.1850*,*2.8659*,20.0502,0.0043,0.8115,19.1159,0.6569,0.9969,41.1092,30.2187,555.0817,0.0136,841.8684,0.0118,*0.1044*,*5.3655*,20.4079,0.0044,0.4732,35.1331,0.6569,0.9969,41.1092,30.2187,555.0817,0.0136,841.8684,0.0118,*0.0172*,*8.1946*,20.7195,296.5998,0.1069,53.6069,0.6569,0.9969,41.1092,30.2187
270,3,10039,61.5408153022654,-36.92380881162721,SER,0.605800785184517,741.5149,0.0046,773.5641,0.0075,12.5388,0.0355,18.4529,0.0024,1.2430,0.0058,0.5085,0.0008,-23.2198,0.0851,741.5149,0.0046,773.5641,0.0075,11.9283,0.0203,18.0731,0.0015,1.4004,0.0034,0.5085,0.0008,-23.2198,0.0851,741.5149,0.0046,773.5641,0.0075,11.3458,0.0332,17.9524,0.0025,1.5506,0.0059,0.5085,0.0008,-23.2198,0.0851,741.5149,0.0046,773.5641,0.0075,10.7153,0.0591,17.9183,0.0046,1.7132,0.0104,0.5085,0.0008,-23.2198,0.0851
270,2,9650,61.52991180576929,-36.92332255369563,REX,0.605800785184517,863.9300,0.0049,771.6669,0.0028,3.8037,0.0115,19.4837,0.0016,0.7278,0.0124,0.2426,0.0014,-71.3233,0.0847,863.9300,0.0049,771.6669,0.0028,3.8353,0.0051,19.1496,0.0013,0.8013,0.0065,0.2426,0.0014,-71.3233,0.0847,863.9300,0.0049,771.6669,0.0028,3.8654,0.0077,19.0238,0.0019,0.8714,0.0094,0.2426,0.0014,-71.3233,0.0847,863.9300,0.0049,771.6669,0.0028,3.8980,0.0156,18.9631,0.0030,0.9473,0.0175,0.2426,0.0014,-71.3233,0.0847
270,6,451,61.57194280159153,-36.93455781162083,PSF,0.605800785184517,399.5310,0.0019,625.7825,0.0016,*0.4217*,*0.0049*,18.2519,0.0006,3.3533,0.0685,0.5559,0.0033,-27.3119,0.2388,399.5310,0.0019,625.7825,0.0016,*0.4175*,*0.0029*,18.1124,0.0010,5.8521,0.0722,0.5559,0.0033,-27.3119,0.2388,399.5310,0.0019,625.7825,0.0016,*0.4135*,*0.0019*,18.0029,0.0015,8.2363,0.0927,0.5559,0.0033,-27.3119,0.2388,399.5310,0.0019,625.7825,0.0016,*0.4092*,*0.0030*,17.4719,0.0011,*10.8173*,*0.1242*,0.5559,0.0033,-27.3119,0.2388
270,1,9554,61.52707183891137,-36.94244818954368,REX,0.605800785184517,892.5456,0.0019,517.5305,0.0018,8.6787,0.0067,17.6298,0.0008,0.8284,0.0016,0.8996,0.0003,47.5307,0.1724,892.5456,0.0019,517.5305,0.0018,8.6805,0.0039,16.9495,0.0004,0.9469,0.0010,0.8996,0.0003,47.5307,0.1724,892.5456,0.0019,517.5305,0.0018,8.6822,0.0054,16.6486,0.0006,1.0601,0.0013,0.8996,0.0003,47.5307,0.1724,892.5456,0.0019,517.5305,0.0018,8.6841,0.0094,16.4347,0.0010,1.1825,0.0022,0.8996,0.0003,47.5307,0.1724
271,6,5509,72.47271881132448,-73.07555121431152,PSF,2.15468339828998,348.6173,0.0000,593.5091,0.0000,13.7717,0.0009,15.2754,0.0000,3.7180,0.0003,0.9854,0.0000,38.1791,0.0010,348.6173,0.0000,593.5091,0.0000,10.6356,0.0004,14.4991,0.0000,3.6103,0.0001,0.9854,0.0000,38.1791,0.0010,348.6173,0.0000,593.5091,0.0000,7.6433,0.0003,14.2592,0.0000,3.5075,0.0002,0.9854,0.0000,38.1791,0.0010,348.6173,0.0000,593.5091,0.0000,4.4042,0.0008,18.1578,0.0001,3.3963,0.0004,0.9854,0.0000,38.1791,0.0010
271,4,4816,72.39819006470766,-73.05513940680447,PSF,2.15468339828998,644.9624,0.0000,881.5265,0.0000,6.5105,0.0002,16.8213,0.0000,5.2333,0.0001,0.9619,0.0000,-20.7120,0.0051,644.9624,0.0000,881.5265,0.0000,5.1740,0.0001,16.1969,0.0000,4.1915,0.0001,0.9619,0.0000,-20.7120,0.0051,644.9624,0.0000,881.5265,0.0000,3.8989,0.0001,16.2062,0.0000,3.1974,0.0001,0.9619,0.0000,-20.7120,0.0051,644.9624,0.0000,881.5265,0.0000,2.5185,0.0001,16.4334,0.0000,2.1214,0.0001,0.9619,0.0000,-20.7120,0.0051
271,2,4440,72.35695349024942,-73.06578208127395,PSF,2.15468339828998,809.2580,0.0000,734.8370,0.0000,0.5402,0.0000,17.0055,0.0000,0.1910,0.0000,0.1126,0.0000,23.4565,0.0000,809.2580,0.0000,734.8370,0.0000,0.5067,0.0000,17.2940,0.0000,0.2314,0.0000,0.1126,0.0000,23.4565,0.0000,809.2580,0.0000,734.8370,0.0000,*0.4747*,*0.0000*,17.5292,0.0000,0.2699,0.0000,0.1126,0.0000,23.4565,0.0000,809.2580,0.0000,734.8370,0.0000,*0.4401*,*0.0000*,17.7195,0.0000,0.3116,0.0000,0.1126,0.0000,23.4565,0.0000
271,3,4679,72.38381935125376,-73.06689547614671,PSF,2.15468339828998,701.8303,0.0035,719.9089,0.0029,0.6198,0.2632,17.2909,0.0018,0.2815,1.1973,0.2316,0.1186,40.6258,5.9542,701.8303,0.0035,719.9089,0.0029,0.5104,0.2881,17.6185,0.0019,0.3587,1.1491,0.2316,0.1186,40.6258,5.9542,701.8303,0.0035,719.9089,0.0029,*0.4061*,*0.3200*,17.8571,0.0025,0.4324,1.1457,0.2316,0.1186,40.6258,5.9542,701.8303,0.0035,719.9089,0.0029,*0.2932*,*0.3611*,18.0603,0.0041,0.5121,1.1894,0.2316,0.1186,40.6258,5.9542
271,1,3774,72.28549379308707,-73.06936706758243,PSF,2.15468339828998,1095.0848,0.0154,684.2959,0.0160,1.1535,0.0797,19.0348,0.0422,*13.8821*,*2.0302*,0.7580,0.0224,-45.3052,2.9811,1095.0848,0.0154,684.2959,0.0160,2.2375,0.2344,19.0561,0.0467,*13.3630*,*1.6139*,0.7580,0.0224,-45.3052,2.9811,1095.0848,0.0154,684.2959,0.0160,3.2717,0.4505,19.0261,0.0527,*12.8676*,*1.6831*,0.7580,0.0224,-45.3052,2.9811,1095.0848,0.0154,684.2959,0.0160,4.3913,0.6894,18.9600,0.0587,*12.3314*,*2.2190*,0.7580,0.0224,-45.3052,2.9811
271,5,5098,72.42872637703455,-73.0824035449959,PSF,2.15468339828998,503.8729,0.0121,505.1105,0.0069,20.4455,0.2110,17.5388,0.0075,2.2798,0.0253,0.3969,0.0012,-70.0980,0.1126,503.8729,0.0121,505.1105,0.0069,17.8079,0.1299,17.0761,0.0049,2.3054,0.0159,0.3969,0.0012,-70.0980,0.1126,503.8729,0.0121,505.1105,0.0069,15.2913,0.1270,16.9281,0.0057,2.3299,0.0195,0.3969,0.0012,-70.0980,0.1126,503.8729,0.0121,505.1105,0.0069,12.5670,0.2085,16.9075,0.0112,2.3565,0.0327,0.3969,0.0012,-70.0980,0.1126
